,Category ID,Category Name,Number,Name,Weight (in Grams),Dimensions
27431,238,"Minifigure, Head",3626cpb0718,"Minifigure, Head Dual Sided LotR Lurtz Scowling / Handprint Pattern - Hollow Stud",0.54,? x ? x ?
27432,238,"Minifigure, Head",3626cpb0719,"Minifigure, Head Dual Sided LotR Uruk-hai Scowling / Handprint Pattern - Hollow Stud",0.54,? x ? x ?
27433,238,"Minifigure, Head",3626cpb0720,"Minifigure, Head LotR Mordor Orc Pattern - Hollow Stud",0.54,? x ? x ?
27448,238,"Minifigure, Head",3626cpb0323,"Minifigure, Head Beard Red-Brown, Sneer, Eyepatch Pattern - Hollow Stud",0.54,? x ? x ?
27485,238,"Minifigure, Head",3626bpb0721,"Minifigure, Head Dual Sided Alien with SW Black Eyebrows, Eyes with Pupils, Frown / Implant Pattern (Lobot) - Blocked Open Stud",0.54,? x ? x ?
27521,238,"Minifigure, Head",3626bpb0642,"Minifigure, Head Glasses with Black and Pearl Dark Gray Sunglasses, Chin Dimple, Grim Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
27522,238,"Minifigure, Head",3626bpb0641,"Minifigure, Head Glasses with Orange Sunglasses with Nose Piece, Open Mouth Smile, Chin Dimple Pattern - Blocked Open Stud",0.54,? x ? x ?
27533,238,"Minifigure, Head",3626cpb0725,"Minifigure, Head Dual Sided LotR Eomer Beard and Crow's Feet Frowning / Shouting Pattern - Hollow Stud",0.54,? x ? x ?
27534,238,"Minifigure, Head",3626cpb0724,"Minifigure, Head Dual Sided LotR Rohan Soldier Shaggy Beard and Eyebrows Frowning / Grimacing Pattern - Hollow Stud",0.54,? x ? x ?
27537,238,"Minifigure, Head",3626bpb0723,"Minifigure, Head Dual Sided Alien with Raging / Scowl Pattern (Hulk) - Blocked Open Stud",0.54,? x ? x ?
27541,238,"Minifigure, Head",3626cpb0726,"Minifigure, Head Dual Sided LotR Merry Smirking / Shouting Pattern - Hollow Stud",0.54,? x ? x ?
27542,238,"Minifigure, Head",3626cpb0727,"Minifigure, Head Dual Sided LotR Aragorn Brown Beard and Stubble Stern / Frown with Teeth Pattern - Hollow Stud",0.54,? x ? x ?
27543,238,"Minifigure, Head",3626cpb0728,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Tired / Poisoned, Wide Gray Eyes Pattern - Hollow Stud",0.54,? x ? x ?
27582,238,"Minifigure, Head",3626cpb0729,"Minifigure, Head LotR Gandalf Thick Gray Eyebrows, Smile Pattern - Hollow Stud",0.54,? x ? x ?
27583,238,"Minifigure, Head",3626cpb0730,"Minifigure, Head Dual Sided LotR Frodo Brown Eyebrows Worried / Lopsided Smile Pattern - Hollow Stud",0.54,? x ? x ?
27612,238,"Minifigure, Head",3626cpb0731,"Minifigure, Head Dual Sided LotR Moria Orc White Eyes and Teeth, Wide Eyes / Narrow Eyes Pattern - Hollow Stud",0.54,? x ? x ?
27613,238,"Minifigure, Head",3626cpb0732,"Minifigure, Head Dual Sided LotR Pippin Brown Eyebrows, Anxious / Scared Pattern - Hollow Stud",0.54,? x ? x ?
27614,238,"Minifigure, Head",3626cpb0733,"Minifigure, Head Dual Sided LotR Gimli Bushy Brown Eyebrows, Stern / Grimacing Pattern - Hollow Stud",0.54,? x ? x ?
27615,238,"Minifigure, Head",3626cpb0734,"Minifigure, Head Dual Sided LotR Boromir Goatee Stern / Grimacing Pattern - Hollow Stud",0.54,? x ? x ?
27616,238,"Minifigure, Head",3626cpb0735,"Minifigure, Head Dual Sided LotR Legolas Calm / Grimacing Pattern - Hollow Stud",0.54,? x ? x ?
27641,238,"Minifigure, Head",3626cpb0736,"Minifigure, Head Dual Sided Female Scar over Left Eye, Raised Eyebrow / Scowl Pattern (Ann Lee) - Hollow Stud",0.54,? x ? x ?
27642,238,"Minifigure, Head",3626bpb0750,"Minifigure, Head Dual Sided Black Sunglasses, Stubble, Scratches, Grin / Black Eyebrows, White Pupils, Determined Pattern (Frank Rock) - Blocked Open Stud",0.54,? x ? x ?
27653,238,"Minifigure, Head",3626cpb0737,"Minifigure, Head Male Black Angry Eyebrows, Determined Mouth with Teeth, Cheek Lines Pattern (Lex) - Hollow Stud",0.54,? x ? x ?
27705,238,"Minifigure, Head",3626bpb0738,"Minifigure, Head Brown Eyebrows, Lopsided Smile and Wink Pattern - Blocked Open Stud",0.54,? x ? x ?
27706,238,"Minifigure, Head",3626bpb0740,"Minifigure, Head Dark Brown Eyebrows, Smile and Beads of Sweat Pattern - Blocked Open Stud",0.54,? x ? x ?
27707,238,"Minifigure, Head",3626bpb0739,"Minifigure, Head Female with Pink Lips and Black Eyebrows and Eyelashes Pattern - Blocked Open Stud",0.54,? x ? x ?
27708,238,"Minifigure, Head",3626bpb0741,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Lines, Crooked Grin with Teeth Pattern - Blocked Open Stud",0.54,? x ? x ?
27709,238,"Minifigure, Head",3626bpb0742,"Minifigure, Head Black Eyebrows, Cheek Lines and Swim Goggles Pattern - Blocked Open Stud",0.54,? x ? x ?
27710,238,"Minifigure, Head",3626bpb0743,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Lines, Sweat Beads, Open Smile with Teeth Pattern - Blocked Open Stud",0.54,? x ? x ?
27711,238,"Minifigure, Head",3626bpb0744,"Minifigure, Head Brown Eyebrows, Cheek Lines, Open Mouth on One Side and Beads of Sweat Pattern - Blocked Open Stud",0.54,? x ? x ?
27712,238,"Minifigure, Head",3626bpb0745,"Minifigure, Head Female with Large Red Lips, Open Mouth Smile with Teeth, Brown Eyebrows, Thin Eyelashes and White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
27787,238,"Minifigure, Head",3626bpb0747,"Minifigure, Head Alien with Yellow Eyes, Wrinkled Brow, Scar Pattern (SW Darth Malgus) - Blocked Open Stud",0.54,? x ? x ?
27819,238,"Minifigure, Head",3626cpb0618,"Minifigure, Head Male Vertical Cheek Lines, White Pupils Pattern (HP Stan Shunpike) - Hollow Stud",0.54,? x ? x ?
27820,238,"Minifigure, Head",3626cpb0619,"Minifigure, Head Male Gray Beard and Eyebrows, Brown Glasses Pattern (HP Ernie Prang) - Hollow Stud",0.54,? x ? x ?
27829,238,"Minifigure, Head",3626cpb0077,"Minifigure, Head Beard Stubble, Arched Eyebrows, White Pupils and Scars Pattern - Hollow Stud",0.54,? x ? x ?
27830,238,"Minifigure, Head",3626bpb0748,"Minifigure, Head Alien with SW Kithaba Green Facial Lines Pattern - Blocked Open Stud",0.54,? x ? x ?
27831,238,"Minifigure, Head",3626bpb0749,"Minifigure, Head Moustache Thin Split, Smile, Eyebrows, Eyes with White Pupils Pattern (SW Lando) - Blocked Open Stud",0.54,? x ? x ?
27858,238,"Minifigure, Head",3626cpb0634,"Minifigure, Head Dual Sided Dark Orange Eyebrows, White Pupils, Brown Chin Dimple, Determined / Smile Pattern - Hollow Stud",0.54,? x ? x ?
27860,238,"Minifigure, Head",3626bpb0746,"Minifigure, Head Female with Peach Lips and Dimple, Open Mouth Smile, Black Thin Eyebrows, Eyelashes and White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
27876,238,"Minifigure, Head",3626cpb0479,"Minifigure, Head Black Eyebrows, White Pupils, Vertical Cheek Lines, Chin Dimple and Wide Grin Pattern - Hollow Stud",0.54,? x ? x ?
27892,238,"Minifigure, Head",3626cpb0755,"Minifigure, Head Male Large Blue Eyes, Cheek Lines and High Brow Pattern (SW Clone Wars Pre Vizsla) - Hollow Stud",0.54,? x ? x ?
27928,238,"Minifigure, Head",3626cpb0751,"Minifigure, Head Dual Sided Dark Red Goggles / Brown Eyebrows, Determined Pattern (Hawkeye) - Hollow Stud",0.55,? x ? x ?
27949,238,"Minifigure, Head",3626cpb0753,"Minifigure, Head Dual Sided Brown Eyebrows, Black Eyes with Pupils, Wrinkles, Calm / Angry Pattern - Hollow Stud",0.54,? x ? x ?
27960,238,"Minifigure, Head",3626cpb0754,"Minifigure, Head Dual Sided LotR Goatee Smirk / Determined Pattern (King Theoden) - Hollow Stud",0.54,? x ? x ?
27988,238,"Minifigure, Head",3626bpb0585,"Minifigure, Head Dual Sided Black Glasses, Smile / Scared Pattern - Blocked Open Stud",0.54,? x ? x ?
28001,238,"Minifigure, Head",3626bpb0752,"Minifigure, Head Alien with White Eyes and Yellowed Teeth with One Missing Tooth Pattern (Zombie) - Blocked Open Stud",0.54,? x ? x ?
28002,238,"Minifigure, Head",3626cpb0756,"Minifigure, Head Male Sideburns, Moustache, Wrinkles and Smirk Pattern (Rodney Rathbone) - Hollow Stud",0.55,? x ? x ?
28003,238,"Minifigure, Head",3626cpb0757,"Minifigure, Head Dual Sided Alien with Red Eyes, Fangs, Angry Eyebrows, Mouth Closed / Mouth Open Pattern (Lord Vampyre) - Hollow Stud",0.54,? x ? x ?
28018,238,"Minifigure, Head",3626cpb0758,"Minifigure, Head Dual Sided Orange Eyebrows, Pupils, Chin Dimple, Frown / Scared Pattern - Hollow Stud",0.54,? x ? x ?
28056,238,"Minifigure, Head",3626cpb0759,"Minifigure, Head LotR Berserker White Face and Teeth, Plate on Reverse Pattern - Hollow Stud",0.54,? x ? x ?
28114,238,"Minifigure, Head",3626bpb0760,"Minifigure, Head Male with Ice Energy Pattern (NRG Zane) - Blocked Open Stud",0.54,? x ? x ?
28115,238,"Minifigure, Head",3626cpb0761,"Minifigure, Head Alien with Black, Purple and White Pattern - Hollow Stud",0.54,? x ? x ?
28116,238,"Minifigure, Head",3626cpb0762,"Minifigure, Head Alien with Black and White Pattern - Hollow Stud",0.54,? x ? x ?
28134,238,"Minifigure, Head",3626cpb0763,"Minifigure, Head Male with Red Energy Pattern (NRG Cole) - Hollow Stud",0.54,? x ? x ?
28142,238,"Minifigure, Head",3626cpb0764,"Minifigure, Head Beard Dark Orange, Bushy Eyebrows, Wrinkles Pattern (Jack McHammer) - Hollow Stud",0.54,? x ? x ?
28143,238,"Minifigure, Head",3626cpb0765,"Minifigure, Head Dual Sided Alien with White and Red Eye, Eyelashes and Red Lips, Sad / Determined Pattern (Zombie Bride) - Hollow Stud",0.54,? x ? x ?
28144,238,"Minifigure, Head",3626cpb0766,"Minifigure, Head Alien with White Eyes and Yellowed Teeth, Angry Pattern (Zombie Groom) - Hollow Stud",0.54,? x ? x ?
28175,238,"Minifigure, Head",3626bpb0767,"Minifigure, Head Male with Fire Energy Pattern (NRG Kai) - Blocked Open Stud",0.54,? x ? x ?
28178,238,"Minifigure, Head",3626cpb0768,"Minifigure, Head Alien with Yellow Snake Eyes, Fangs and Black and White Scales Pattern (Snike) - Hollow Stud",0.54,? x ? x ?
28188,238,"Minifigure, Head",3626cpb0522,"Minifigure, Head White Moustache, Goatee and Eyebrows, Brown Forehead and Cheek Lines, Neutral Pattern - Hollow Stud",0.54,? x ? x ?
28255,238,"Minifigure, Head",3626cpb0769,"Minifigure, Head Male Large Scar and Stubble Pattern - Hollow Stud",0.54,? x ? x ?
28259,238,"Minifigure, Head",3626cpb0635,"Minifigure, Head Dual Sided Female Eyelashes and Red Lips, Smile / Angry Pattern - Hollow Stud",0.54,? x ? x ?
28268,238,"Minifigure, Head",3626cpb0416,"Minifigure, Head Dual Sided Female Eyelashes, Eye Shadow, Dark Red Lips, Smile / Frown Pattern (Tamina, Leia) - Hollow Stud",0.54,? x ? x ?
28292,238,"Minifigure, Head",3626cpb0770,"Minifigure, Head Dual Sided Alien with Black Eyes, Fangs, Arched Eyebrows, Mouth Closed / Mouth Open Pattern (Lady Vampyre) - Hollow Stud",0.6,? x ? x ?
28308,238,"Minifigure, Head",3626bpb0773,"Minifigure, Head Alien with Fangs, Red Eyes and Black Fur Pattern - Blocked Open Stud",0.5,? x ? x ?
28310,238,"Minifigure, Head",3626cpb0771,"Minifigure, Head Dual Sided Glasses, Red and Gray Lens / Clear and Gray Lens Pattern - Hollow Stud",0.3,? x ? x ?
28313,238,"Minifigure, Head",3626bpb0772,"Minifigure, Head Alien with Monster with Thick Eyebrows, Green Facial Lines, Open Mouth Missing Teeth Pattern - Blocked Open Stud",0.6,? x ? x ?
28317,238,"Minifigure, Head",3626cpb0396,"Minifigure, Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Pattern - Hollow Stud",0.54,? x ? x ?
28318,238,"Minifigure, Head",3626cpb0519,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern (SW Clone Wars Mandalorian) - Hollow Stud",0.54,? x ? x ?
28319,238,"Minifigure, Head",3626bpb0667,"Minifigure, Head Alien with Yellow Snake Eyes and Mouth with Fangs Pattern - Blocked Open Stud",0.54,? x ? x ?
28320,238,"Minifigure, Head",3626cpb0661,"Minifigure, Head Alien with White Snake Eyes and Mouth with Fangs Pattern - Hollow Stud",0.54,? x ? x ?
28321,238,"Minifigure, Head",3626cpb0575,"Minifigure, Head Dual Sided Beard Dark Brown, Bushy Eyebrows, Smile with Teeth / Angry Pattern - Hollow Stud",0.54,? x ? x ?
28322,238,"Minifigure, Head",3626cpb0326,"Minifigure, Head Moustache Handlebar and Sideburns Dark Bluish Gray, White Pupils, Teeth Pattern - Hollow Stud",0.54,? x ? x ?
28323,238,"Minifigure, Head",3626cpb0327,"Minifigure, Head Beard Scruffy Light Bluish Gray, Downturned Mouth and Eyebrows, Crow's Feet Wrinkles Pattern - Hollow Stud",0.54,? x ? x ?
28324,238,"Minifigure, Head",3626cpb0410,"Minifigure, Head Female SW Barriss Offee, Blue Lips, Blue Tattoo Pattern - Hollow Stud",0.54,? x ? x ?
28346,238,"Minifigure, Head",3626cpb0779,"Minifigure, Head Male Black Bushy Eyebrows, Sad Eyes with White Pupils, Cheek Lines Pattern - Hollow Stud",0.54,? x ? x ?
28366,238,"Minifigure, Head",3626cpb0778,"Minifigure, Head Male Scar over Left Eye, Wrinkles Pattern (SW Even Piell) - Hollow Stud",0.54,? x ? x ?
28370,238,"Minifigure, Head",3626bpb0774,"Minifigure, Head Alien with Swamp Creature with Red and Yellow Eyes, Pointed Teeth and Scales Pattern - Blocked Open Stud",0.54,? x ? x ?
28371,238,"Minifigure, Head",3626bpb0775,"Minifigure, Head Female Brown Eyebrows, Freckles, Eyelashes, Red Lips, Smile with Teeth Pattern - Blocked Open Stud",0.54,? x ? x ?
28372,238,"Minifigure, Head",3626bpb0776,"Minifigure, Head Black Eyebrows, Raised Right Eyebrow, Crooked Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
28373,238,"Minifigure, Head",3626bpb0777,"Minifigure, Head Beard Brown Bushy, Moustache, White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
28391,238,"Minifigure, Head",3626cpb0780,"Minifigure, Head Dual Sided Male Green Eye Mask with Eye Holes, Smirk / Bared Teeth Pattern - Hollow Stud",0.54,? x ? x ?
28410,238,"Minifigure, Head",3626cpb0781,"Minifigure, Head Female with Red Lips, Eyelashes, 2 Red Dots on Cheeks Pattern (SW Queen Amidala) - Hollow Stud",0.54,? x ? x ?
28425,238,"Minifigure, Head",3626cpb0782,"Minifigure, Head Alien with Bared Pointed Teeth, Red Eyes and Wrinkles Pattern (SW Bib Fortuna) - Hollow Stud",0.54,? x ? x ?
28428,238,"Minifigure, Head",3626bpb0783,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Chin Dimple, Somber / Closed Eyes Pattern (SW Han Solo) - Blocked Open Stud",0.54,? x ? x ?
28429,238,"Minifigure, Head",3626bpb0784,"Minifigure, Head Dual Sided Alien Female Black Arched Eyebrows, Eyelashes, Red Lips, Smile / Scared Pattern (SW Oola) - Blocked Open Stud",0.54,? x ? x ?
28452,238,"Minifigure, Head",3626cpx83,"Minifigure, Head Female with Red Lips, Small Eyebrows, Small Eyes Pattern - Hollow Stud",0.54,? x ? x ?
28453,238,"Minifigure, Head",3626cpb0554,"Minifigure, Head Dual Sided Alien with SW Sugi, Large Brown Eyes, Red Lips and Cheek Lines / Purple Hair Pattern - Hollow Stud",0.54,? x ? x ?
28454,238,"Minifigure, Head",3626cpb0528,"Minifigure, Head Dual Sided Alien with SW Luminara Unduli Purple Lips and Large Blue Eyes / Protective Eye Mask Pattern - Hollow Stud",0.54,? x ? x ?
28455,238,"Minifigure, Head",3626cpb0482,"Minifigure, Head Dual Sided Female Smile / Annoyed Pattern - Hollow Stud",0.54,? x ? x ?
28462,238,"Minifigure, Head",3626cpb0785,"Minifigure, Head Dual Sided Red Sunglasses / Red Lenses Flapped Up Pattern (Doc Ock) - Hollow Stud",0.54,? x ? x ?
28463,238,"Minifigure, Head",3626bpb0786,"Minifigure, Head Alien with Spider-Man Black Web and Large White Eyes Pattern - Blocked Open Stud",0.54,? x ? x ?
28464,238,"Minifigure, Head",3626bpb0787,"Minifigure, Head Male Mask with Iron Fist Pattern - Blocked Open Stud",0.54,? x ? x ?
28470,238,"Minifigure, Head",3626cpb0680,"Minifigure, Head Dual Sided Glasses with Black Goggles, Gray Chin Strap / Stern Eyebrows, Gray Chin Strap Pattern - Hollow Stud",0.54,? x ? x ?
28472,238,"Minifigure, Head",3626bpb0788,"Minifigure, Head Female Glasses with White Ski Goggles with Pink and Purple Glass, Strap and Red Lips Pattern - Blocked Open Stud",0.54,? x ? x ?
28473,238,"Minifigure, Head",3626bpb0789,"Minifigure, Head Female with Black Thin Eyebrows, Eyelashes, Red Lips and Open Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
28518,238,"Minifigure, Head",3626bpb0790,"Minifigure, Head Glasses with Dark Brown Thick Eyebrows and Moustache Pattern - Blocked Open Stud",0.55,? x ? x ?
28525,238,"Minifigure, Head",3626bpb0791,"Minifigure, Head Male Tan Thin Eyebrows and Moustache, Grin with Teeth Pattern - Blocked Open Stud",0.55,? x ? x ?
28550,238,"Minifigure, Head",3626bpb0792,"Minifigure, Head Alien with Robot with Red Eyes, Sliver Face Panel  Pattern - Blocked Open Stud",0.54,? x ? x ?
28554,238,"Minifigure, Head",3626bpb0793,"Minifigure, Head Male Black Eyebrows, Open Mouth Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
28560,238,"Minifigure, Head",3626cpb0794,"Minifigure, Head Dual Sided Dark Orange Eyebrows, Chin Dimple Determined / Breathing Apparatus Pattern (SW Obi-Wan) - Hollow Stud",0.54,? x ? x ?
28561,238,"Minifigure, Head",3626cpb0795,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils / Breathing Apparatus Pattern (SW Qui-Gon) - Hollow Stud",0.54,? x ? x ?
28585,238,"Minifigure, Head",3626bpb0796,"Minifigure, Head Male Black Eyebrows, Cheek Lines and Black Underlined Eyes Pattern - Blocked Open Stud",0.54,? x ? x ?
28586,238,"Minifigure, Head",3626bpb0797,"Minifigure, Head Female with Brown Eyebrows, Eyelashes, Pink Lips and White Flower Pattern - Blocked Open Stud",0.54,? x ? x ?
28587,238,"Minifigure, Head",3626bpb0798,"Minifigure, Head Male White and Gray Bushy Eyebrows, Open Mouth Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
28588,238,"Minifigure, Head",3626bpb0799,"Minifigure, Head Alien with Fangs, Red Eyes and Dark Bluish Gray Fur Pattern - Blocked Open Stud",0.54,? x ? x ?
28589,238,"Minifigure, Head",3626bpb0800,"Minifigure, Head Dual Sided Moustache, Goatee, Raised Eyebrow, Smirk / Open Mouth Scared Pattern - Blocked Open Stud",0.54,? x ? x ?
28590,238,"Minifigure, Head",3626bpb0801,"Minifigure, Head Male Eyepatch, Black Bushy Beard, Moustache and Missing Tooth Pattern - Blocked Open Stud",0.54,? x ? x ?
28625,238,"Minifigure, Head",3626bpb0584,"Minifigure, Head Dual Sided Snarling / Raised Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
28626,238,"Minifigure, Head",3626cpb0398,"Minifigure, Head Dual Sided Stubble Smile / Crinkled Mouth and Inverted Eyebrows Pattern - Hollow Stud",0.54,? x ? x ?
28631,238,"Minifigure, Head",3626bpb0583,"Minifigure, Head Dual Sided Glasses with Orange Lenses, Smile / Mouth Open Upset Pattern - Blocked Open Stud",0.53,? x ? x ?
28632,238,"Minifigure, Head",3626cpb0579,"Minifigure, Head Dual Sided Thick Moustache and Eyebrows, Determined / Angry Pattern - Hollow Stud",0.54,? x ? x ?
28650,238,"Minifigure, Head",3626bpb0719,"Minifigure, Head Dual Sided LotR Uruk-hai Scowling / Handprint Pattern - Blocked Open Stud",0.54,? x ? x ?
28651,238,"Minifigure, Head",3626bpb0720,"Minifigure, Head LotR Mordor Orc Pattern - Blocked Open Stud",0.54,? x ? x ?
28692,238,"Minifigure, Head",3626cpb0802,"Minifigure, Head Female with Brown Eyebrows, Black Thick Eyelashes, Large Brown Eyes, Brown Beauty Mark, Red Lips Pattern (SW Amidala) - Hollow Stud",0.54,? x ? x ?
28727,238,"Minifigure, Head",3626cpb0803,"Minifigure, Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Pattern - Hollow Stud",0.54,? x ? x ?
28730,238,"Minifigure, Head",3626cpb0357,"Minifigure, Head Moustache Brown Bushy, Brown Eyebrows, White Pupils Pattern - Hollow Stud",0.54,? x ? x ?
28736,238,"Minifigure, Head",3626cpb0664,"Minifigure, Head Balaclava with Face Hole, Stubble and Rakish Smile Pattern - Hollow Stud",0.54,? x ? x ?
28744,238,"Minifigure, Head",3626cpb0804,"Minifigure, Head Male Brown Eyebrows, Smile, Black Chin Strap Pattern - Hollow Stud",0.54,? x ? x ?
28745,238,"Minifigure, Head",3626cps8,"Minifigure, Head Alien with SW Darth Maul, Red Face Pattern - Hollow Stud",0.54,? x ? x ?
28752,238,"Minifigure, Head",3626cpb0805,"Minifigure, Head Alien with SW Saesee Tiin, Small Eyes with Pupils, Orange Dots on Sides, Angry Pattern - Hollow Stud",0.54,? x ? x ?
28765,238,"Minifigure, Head",3626cpb0651,"Minifigure, Head Dual Sided Male Stern Brown Eyebrows and Pupils / Gray Visor Pattern - Hollow Stud",0.54,? x ? x ?
28794,238,"Minifigure, Head",3626cpb0806,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Lines and Scars, Determined / Angry with Sunken Eyes Pattern (SW Anakin Sith) - Hollow Stud",0.54,? x ? x ?
